"Notes"	"Gender"	"Gender Code"	"Ten-Year Age Groups"	"Ten-Year Age Groups Code"	"Cause of death"	"Cause of death Code"	"Year"	"Year Code"	Deaths	Population	Crude Rate
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2011"	"2011"	5	19703935	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2012"	"2012"	2	19983308	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2013"	"2013"	3	20359676	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2014"	"2014"	6	20755699	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2015"	"2015"	3	21163072	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2016"	"2016"	7	21464106	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2017"	"2017"	2	21737855	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"	"2018"	"2018"	5	21873773	Unreliable
"Total"	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by other specified means"	"X83"			117	353093925	0.0
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"1999"	"1999"	2	12378763	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2000"	"2000"	2	12629328	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2001"	"2001"	7	13043566	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2002"	"2002"	5	13853658	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2003"	"2003"	5	14519419	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2004"	"2004"	2	15185747	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2005"	"2005"	6	15868410	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2006"	"2006"	5	16532054	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2007"	"2007"	9	17148671	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2008"	"2008"	9	17681763	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2009"	"2009"	6	18329541	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2010"	"2010"	7	18881581	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2011"	"2011"	18	19703935	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2013"	"2013"	4	20359676	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2014"	"2014"	5	20755699	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2015"	"2015"	7	21163072	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2016"	"2016"	3	21464106	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2017"	"2017"	4	21737855	Unreliable
	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"	"2018"	"2018"	12	21873773	Unreliable
"Total"	"Female"	"F"	"55-64 years"	"55-64"	"Intentional self-harm by unspecified means"	"X84"			118	353093925	0.0
"Total"	"Female"	"F"	"55-64 years"	"55-64"					26757	353093925	7.6
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"1999"	"1999"	6	10125424	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2000"	"2000"	4	10087712	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2001"	"2001"	10	10043126	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2002"	"2002"	7	10016658	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2003"	"2003"	7	10048202	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2004"	"2004"	7	10110363	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2005"	"2005"	10	10198569	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2006"	"2006"	3	10350638	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2007"	"2007"	9	10595802	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2008"	"2008"	11	11004244	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2009"	"2009"	5	11375157	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2010"	"2010"	5	11616910	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2011"	"2011"	8	12005425	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2012"	"2012"	6	12782530	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2013"	"2013"	6	13419124	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2014"	"2014"	8	14049245	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2015"	"2015"	8	14658169	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2016"	"2016"	10	15239221	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2017"	"2017"	10	15806306	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"	"2018"	"2018"	8	16246231	Unreliable
"Total"	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to nonopioid analgesics, antipyretics and antirheumatics"	"X60"			148	239779056	0.1
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"1999"	"1999"	33	10125424	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2000"	"2000"	21	10087712	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2001"	"2001"	25	10043126	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2002"	"2002"	22	10016658	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2003"	"2003"	28	10048202	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2004"	"2004"	21	10110363	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2005"	"2005"	25	10198569	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2006"	"2006"	26	10350638	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2007"	"2007"	31	10595802	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2008"	"2008"	42	11004244	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2009"	"2009"	33	11375157	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2010"	"2010"	35	11616910	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2011"	"2011"	42	12005425	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2012"	"2012"	50	12782530	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2013"	"2013"	48	13419124	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2014"	"2014"	56	14049245	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2015"	"2015"	56	14658169	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2016"	"2016"	71	15239221	0.5
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2017"	"2017"	68	15806306	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"	"2018"	"2018"	60	16246231	0.4
"Total"	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X61"			793	239779056	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"1999"	"1999"	8	10125424	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2000"	"2000"	16	10087712	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2001"	"2001"	13	10043126	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2002"	"2002"	14	10016658	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2003"	"2003"	12	10048202	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2004"	"2004"	15	10110363	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2005"	"2005"	20	10198569	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2006"	"2006"	16	10350638	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2007"	"2007"	26	10595802	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2008"	"2008"	20	11004244	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2009"	"2009"	26	11375157	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2010"	"2010"	22	11616910	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2011"	"2011"	20	12005425	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2012"	"2012"	27	12782530	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2013"	"2013"	38	13419124	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2014"	"2014"	45	14049245	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2015"	"2015"	30	14658169	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2016"	"2016"	48	15239221	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2017"	"2017"	51	15806306	0.3
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"	"2018"	"2018"	51	16246231	0.3
"Total"	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X62"			518	239779056	0.2
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"1999"	"1999"	1	10125424	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2004"	"2004"	1	10110363	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2005"	"2005"	1	10198569	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2008"	"2008"	1	11004244	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2009"	"2009"	4	11375157	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2010"	"2010"	3	11616910	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2012"	"2012"	2	12782530	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2013"	"2013"	3	13419124	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2015"	"2015"	2	14658169	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2016"	"2016"	5	15239221	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2017"	"2017"	5	15806306	Unreliable
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"	"2018"	"2018"	1	16246231	Unreliable
"Total"	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other drugs acting on the autonomic nervous system"	"X63"			29	239779056	0.0
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"1999"	"1999"	44	10125424	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2000"	"2000"	51	10087712	0.5
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2001"	"2001"	44	10043126	0.4
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2002"	"2002"	66	10016658	0.7
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2003"	"2003"	64	10048202	0.6
	"Female"	"F"	"65-74 years"	"65-74"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	"2004"	"2004"	55	10110363	0.5
